X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId
-8833534.43972373,5418647.47829285,5412653,1061541,2008,2008/09/29 04:00:00+00,412,4,DON VALLEY PARKWAY  S,BEECHWOOD DR,<Null>,<Null>,Toronto and East York,14,54,43.696845,-79.35299,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D54,57,Broadview North (57),42
-8833534.43972373,5418647.47829285,5412654,1061541,2008,2008/09/29 04:00:00+00,412,4,DON VALLEY PARKWAY  S,BEECHWOOD DR,<Null>,<Null>,Toronto and East York,14,54,43.696845,-79.35299,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Minimal,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D54,57,Broadview North (57),43
-8835504.79471077,5414829.8670776,5437692,1072743,2008,2008/11/28 05:00:00+00,1854,18,BLOOR ST E,PARLIAMENT ST,<Null>,Major Arterial,Toronto and East York,13,"53,51",43.672045,-79.37069,Intersection,At Intersection,Yield Sign,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,<Null>,East,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D53,71,Cabbagetown-South St.James Town (71),44
-8835504.79471077,5414829.8670776,5437693,1072743,2008,2008/11/28 05:00:00+00,1854,18,BLOOR ST E,PARLIAMENT ST,<Null>,Major Arterial,Toronto and East York,13,"53,51",43.672045,-79.37069,Intersection,At Intersection,Yield Sign,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,<Null>,South,Other,<Null>,<Null>,<Null>,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D53,71,Cabbagetown-South St.James Town (71),45
-8820699.30243527,5429755.23621245,5204827,1088989,2009,2009/02/13 05:00:00+00,125,1,423 BRIMORTON DR,<Null>,<Null>,Collector,Scarborough,24,43,43.768945,-79.23769,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,4,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,137,Woburn (137),46
-8820699.30243527,5429755.23621245,5204828,1088989,2009,2009/02/13 05:00:00+00,125,1,423 BRIMORTON DR,<Null>,<Null>,Collector,Scarborough,24,43,43.768945,-79.23769,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,20 to 24,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D43,137,Woburn (137),47
-8842851.88110313,5424808.24435186,5218360,1095072,2009,2009/02/21 05:00:00+00,255,2,STADACONA DR,WILSON AVE,<Null>,Major Arterial,North York,6,32,43.736845,-79.43669,Intersection,<Null>,Stop Sign,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D32,33,Clanton Park (33),48
-8842851.88110313,5424808.24435186,5218361,1095072,2009,2009/02/21 05:00:00+00,255,2,STADACONA DR,WILSON AVE,<Null>,Major Arterial,North York,6,32,43.736845,-79.43669,Intersection,<Null>,Stop Sign,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,<Null>,<Null>,Other,Other,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D32,33,Clanton Park (33),49
-8854930.0458542,5404001.36391425,5214084,1093202,2009,2009/03/08 05:00:00+00,12,0,BROWNS LINE Line,HORNER AVE,<Null>,Major Arterial,Etobicoke York,3,22,43.601645,-79.54519,Intersection,<Null>,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Following too Close,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D22,20,Alderwood (20),50
-8854930.0458542,5404001.36391425,5214085,1093202,2009,2009/03/08 05:00:00+00,12,0,BROWNS LINE Line,HORNER AVE,<Null>,Major Arterial,Etobicoke York,3,22,43.601645,-79.54519,Intersection,<Null>,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D22,20,Alderwood (20),51
-8854930.0458542,5404001.36391425,5214086,1093202,2009,2009/03/08 05:00:00+00,12,0,BROWNS LINE Line,HORNER AVE,<Null>,Major Arterial,Etobicoke York,3,22,43.601645,-79.54519,Intersection,<Null>,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Passenger,unknown,Minimal,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D22,20,Alderwood (20),52
-8854930.0458542,5404001.36391425,5214087,1093202,2009,2009/03/08 05:00:00+00,12,0,BROWNS LINE Line,HORNER AVE,<Null>,Major Arterial,Etobicoke York,3,22,43.601645,-79.54519,Intersection,<Null>,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D22,20,Alderwood (20),53
-8854930.0458542,5404001.36391425,5214088,1093202,2009,2009/03/08 05:00:00+00,12,0,BROWNS LINE Line,HORNER AVE,<Null>,Major Arterial,Etobicoke York,3,22,43.601645,-79.54519,Intersection,<Null>,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,35 to 39,None,<Null>,South,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D22,20,Alderwood (20),54
-8817682.54423477,5424962.31621469,5214089,1093203,2009,2009/03/08 05:00:00+00,350,3,HILL CRES,HEATHFIELD DR,<Null>,Collector,Scarborough,24,43,43.737845,-79.21059,Intersection,<Null>,No Control,Rain,Dark,Wet,Fatal,SMV Other,Other,unknown,None,<Null>,North,Other,Parked,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,139,Scarborough Village (139),55
-8817682.54423477,5424962.31621469,5214090,1093203,2009,2009/03/08 05:00:00+00,350,3,HILL CRES,HEATHFIELD DR,<Null>,Collector,Scarborough,24,43,43.737845,-79.21059,Intersection,<Null>,No Control,Rain,Dark,Wet,Fatal,SMV Other,Passenger,20 to 24,Fatal,6,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,139,Scarborough Village (139),56
-8817682.54423477,5424962.31621469,5214091,1093203,2009,2009/03/08 05:00:00+00,350,3,HILL CRES,HEATHFIELD DR,<Null>,Collector,Scarborough,24,43,43.737845,-79.21059,Intersection,<Null>,No Control,Rain,Dark,Wet,Fatal,SMV Other,Driver,20 to 24,Major,<Null>,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D43,139,Scarborough Village (139),57
-8839879.65069894,5413798.76700033,5224187,1097712,2009,2009/04/04 04:00:00+00,228,2,LIPPINCOTT ST,BLOOR ST W,<Null>,Major Arterial,Toronto and East York,11,14,43.665345,-79.40999,Intersection,<Null>,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,10,West,Other,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Other,Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D14,79,University (79),58
-8839879.65069894,5413798.76700033,5224188,1097712,2009,2009/04/04 04:00:00+00,228,2,LIPPINCOTT ST,BLOOR ST W,<Null>,Major Arterial,Toronto and East York,11,14,43.665345,-79.40999,Intersection,<Null>,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Driver,20 to 24,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Other,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D14,79,University (79),59
-8863991.45240477,5426472.35666185,5230924,1100690,2009,2009/04/06 04:00:00+00,2150,21,ALBION RD,STEINWAY BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.747645,-79.62659,Mid-Block,<Null>,No Control,Freezing Rain,Dark,Ice,Non-Fatal Injury,Rear End,Driver,40 to 44,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D23,1,West Humber-Clairville (1),60
-8863991.45240477,5426472.35666185,5230925,1100690,2009,2009/04/06 04:00:00+00,2150,21,ALBION RD,STEINWAY BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.747645,-79.62659,Mid-Block,<Null>,No Control,Freezing Rain,Dark,Ice,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D23,1,West Humber-Clairville (1),61
-8833757.07870532,5417492.79228489,5234111,1102106,2009,2009/04/07 04:00:00+00,1608,16,BROADVIEW AVE,GAMBLE AVE,<Null>,Minor Arterial,Toronto and East York,14,54,43.689345,-79.35499,Intersection,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D54,57,Broadview North (57),62
-8833757.07870532,5417492.79228489,5234112,1102106,2009,2009/04/07 04:00:00+00,1608,16,BROADVIEW AVE,GAMBLE AVE,<Null>,Minor Arterial,Toronto and East York,14,54,43.689345,-79.35499,Intersection,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,55 to 59,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D54,57,Broadview North (57),63
-8845868.63930362,5413537.16289786,5668315,1107097,2009,2009/05/07 04:00:00+00,553,5,ANNETTE ST,KEELE ST,<Null>,Major Arterial,Toronto and East York,4,11,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Driver,45 to 49,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D11,90,Junction Area (90),64
-8845868.63930362,5413537.16289786,5668316,1107097,2009,2009/05/07 04:00:00+00,553,5,ANNETTE ST,KEELE ST,<Null>,Major Arterial,Toronto and East York,4,11,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D11,90,Junction Area (90),65
-8845868.63930362,5413537.16289786,5668317,1107097,2009,2009/05/07 04:00:00+00,553,5,ANNETTE ST,KEELE ST,<Null>,Major Arterial,Toronto and East York,4,11,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Driver,25 to 29,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D11,90,Junction Area (90),66
-8845868.63930362,5413537.16289786,5668318,1107097,2009,2009/05/07 04:00:00+00,553,5,ANNETTE ST,KEELE ST,<Null>,Major Arterial,Toronto and East York,4,11,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Other Property Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D11,90,Junction Area (90),67
-8848729.55021701,5417123.32325753,5244987,1107035,2009,2009/05/31 04:00:00+00,423,4,WESTON RD,EGLINTON AVE W,<Null>,Major Arterial,Etobicoke York,5,12,43.686945,-79.48949,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,unknown,Minor,<Null>,<Null>,Other,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D12,115,Mount Dennis (115),68
-8848729.55021701,5417123.32325753,5244988,1107035,2009,2009/05/31 04:00:00+00,423,4,WESTON RD,EGLINTON AVE W,<Null>,Major Arterial,Etobicoke York,5,12,43.686945,-79.48949,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,<Null>,<Null>,"Automobile, Station Wagon",Going Ahead,<Null>,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D12,115,Mount Dennis (115),69
-8848061.63327225,5408429.67288374,5250165,1109297,2009,2009/06/14 04:00:00+00,2206,22,THE QUEENSWAY,STEPHEN DR,<Null>,Major Arterial,Etobicoke York,3,22,43.630445,-79.48349,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,30 to 34,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,16,Stonegate-Queensway (16),70
-8848061.63327225,5408429.67288374,5250166,1109297,2009,2009/06/14 04:00:00+00,2206,22,THE QUEENSWAY,STEPHEN DR,<Null>,Major Arterial,Etobicoke York,3,22,43.630445,-79.48349,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Minimal,<Null>,East,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,16,Stonegate-Queensway (16),71
-8829437.88246254,5433131.81041318,5265152,1115922,2009,2009/06/19 04:00:00+00,1430,14,COLLINGSBROOK BLVD,SOLWAY CRT,<Null>,Collector,Scarborough,22,42,43.790845,-79.31619,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,60 to 64,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D42,117,L'Amoreaux (117),72
-8829437.88246254,5433131.81041318,5265153,1115922,2009,2009/06/19 04:00:00+00,1430,14,COLLINGSBROOK BLVD,SOLWAY CRT,<Null>,Collector,Scarborough,22,42,43.790845,-79.31619,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D42,117,L'Amoreaux (117),73
-8829437.88246254,5433131.81041318,5265154,1115922,2009,2009/06/19 04:00:00+00,1430,14,COLLINGSBROOK BLVD,SOLWAY CRT,<Null>,Collector,Scarborough,22,42,43.790845,-79.31619,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,35 to 39,Minimal,<Null>,North,"Automobile, Station Wagon",Going Ahead,Improper Lane Change,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D42,117,L'Amoreaux (117),74
-8829037.13229568,5414091.15682334,5280965,1122739,2009,2009/08/01 04:00:00+00,703,7,QUEEN ST E,EASTERN AVE,<Null>,Major Arterial,Toronto and East York,19,55,43.667245,-79.31259,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,<Null>,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D55,63,The Beaches (63),75
-8854807.59441433,5427104.18162917,5293168,1128059,2009,2009/09/02 04:00:00+00,2203,22,FINCH AVE W,JAYZEL DR,<Null>,Major Arterial,Etobicoke York,7,31,43.751745,-79.54409,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D31,21,Humber Summit (21),76
-8854807.59441433,5427104.18162917,5293169,1128059,2009,2009/09/02 04:00:00+00,2203,22,FINCH AVE W,JAYZEL DR,<Null>,Major Arterial,Etobicoke York,7,31,43.751745,-79.54409,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Person Getting on/off Vehicle,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D31,21,Humber Summit (21),77
-8841516.04721361,5411352.28852798,5287878,1125793,2009,2009/09/20 04:00:00+00,244,2,DUNDAS ST W,DOVERCOURT RD,<Null>,Minor Arterial,Toronto and East York,"9,10",14,43.649445,-79.42469,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Major,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,81,Trinity-Bellwoods (81),78
-8841516.04721361,5411352.28852798,5287879,1125793,2009,2009/09/20 04:00:00+00,244,2,DUNDAS ST W,DOVERCOURT RD,<Null>,Minor Arterial,Toronto and East York,"9,10",14,43.649445,-79.42469,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,81,Trinity-Bellwoods (81),79
-8841516.04721361,5411352.28852798,5287880,1125793,2009,2009/09/20 04:00:00+00,244,2,DUNDAS ST W,DOVERCOURT RD,<Null>,Minor Arterial,Toronto and East York,"9,10",14,43.649445,-79.42469,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,15 to 19,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,81,Trinity-Bellwoods (81),80
-8841516.04721361,5411352.28852798,5287881,1125793,2009,2009/09/20 04:00:00+00,244,2,DUNDAS ST W,DOVERCOURT RD,<Null>,Minor Arterial,Toronto and East York,"9,10",14,43.649445,-79.42469,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Major,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,81,Trinity-Bellwoods (81),81
-8841616.23475532,5411352.28852798,5287882,1125794,2009,2009/09/20 04:00:00+00,244,2,DUNDAS ST W,COOLMINE RD,<Null>,Minor Arterial,Toronto and East York,9,14,43.649445,-79.42559,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,84,Little Portugal (84),82
-8841616.23475532,5411352.28852798,5287883,1125794,2009,2009/09/20 04:00:00+00,244,2,DUNDAS ST W,COOLMINE RD,<Null>,Minor Arterial,Toronto and East York,9,14,43.649445,-79.42559,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Major,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,84,Little Portugal (84),83
-8841616.23475532,5411352.28852798,5287884,1125794,2009,2009/09/20 04:00:00+00,244,2,DUNDAS ST W,COOLMINE RD,<Null>,Minor Arterial,Toronto and East York,9,14,43.649445,-79.42559,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D14,84,Little Portugal (84),84
