Latitude,Longitude,PercentOfVehicles,AvgAcceleration,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther
43.792,-79.156,0.107,0.669,0.029,0.266,0.171,0.069,0.302,0.162
43.676,-79.344,0.021,0.214,0.017,0.25,0.473,0.062,0.097,0.101
43.824,-79.274,0.092,0.412,0.009,0.496,0.301,0.031,0.075,0.088
43.798,-79.132,0.015,0.835,0.026,0.265,0.369,0.073,0.149,0.119
43.819,-79.239,0.029,0.348,0.001,0.215,0.391,0.064,0.242,0.087
43.668,-79.441,0.03,0.464,0.032,0.193,0.404,0.082,0.146,0.143
43.66,-79.317,0,0,0,0.109,0.782,0,0.029,0.079
43.606,-79.559,0.014,0.955,0.033,0.137,0.298,0.072,0.327,0.133
43.642,-79.518,0.042,0.641,0.016,0.365,0.137,0.061,0.234,0.187
43.655,-79.571,0.126,0.569,0.06,0.137,0.396,0.151,0.076,0.18
43.672,-79.581,0.013,0.774,0.018,0.124,0.341,0.071,0.285,0.162
43.832,-79.264,0.005,0.298,0.007,0.306,0.072,0.088,0.475,0.052
43.685,-79.322,0.037,0.443,0.038,0.301,0.369,0.045,0.127,0.12
43.808,-79.365,0.059,0.33,0.009,0.394,0.184,0.134,0.156,0.122
43.621,-79.563,0.017,0.426,0.006,0.02,0.132,0.011,0.107,0.724
43.633,-79.574,0.053,0.738,0.013,0.297,0.301,0.064,0.102,0.223
43.803,-79.368,0.11,0.32,0.048,0.261,0.443,0.058,0.074,0.116
43.649,-79.575,0.071,0.387,0.004,0.211,0.274,0.151,0.226,0.134
43.821,-79.293,0.079,0.281,0.012,0.409,0.35,0.063,0.026,0.14
43.65,-79.509,0.077,0.321,0.033,0.294,0.198,0.1,0.239,0.136
43.665,-79.442,0.022,0.781,0.008,0.217,0.516,0.054,0.081,0.123
43.806,-79.296,0.025,0.813,0.023,0.213,0.389,0.041,0.236,0.098
43.669,-79.32,0.032,0.737,0.003,0.392,0.309,0.094,0.082,0.121
43.593,-79.542,0.034,0.435,0.026,0.222,0.38,0.082,0.161,0.128
43.667,-79.357,0.005,0.3,0.039,0.168,0.364,0.068,0.151,0.211
43.644,-79.589,0.1,0.66,0,0.305,0.365,0.203,0.041,0.086
43.668,-79.47,0.065,0.645,0.005,0.278,0.327,0.094,0.197,0.099
43.611,-79.536,0.084,0.457,0,0.382,0.324,0.04,0.138,0.116
43.671,-79.466,0.054,0.718,0.02,0.292,0.291,0.049,0.174,0.174
43.804,-79.18,0.038,0.23,0.005,0.571,0.277,0.069,0.021,0.057
43.669,-79.376,0.034,0.359,0.016,0.276,0.395,0.052,0.145,0.115
43.605,-79.5,0.08,0.605,0.003,0.178,0.617,0.04,0.082,0.079
43.789,-79.175,0.042,0.628,0.027,0.268,0.309,0.065,0.041,0.29
43.649,-79.439,0.021,0.59,0.022,0.231,0.387,0.103,0.101,0.156
43.631,-79.566,0.042,0.364,0.015,0.233,0.441,0.114,0.121,0.076
43.658,-79.491,0.049,0.35,0.016,0.478,0.218,0.052,0.086,0.15
43.661,-79.423,0.089,1.227,0.022,0.43,0.267,0.082,0.046,0.153
43.649,-79.349,0.044,0.809,0.007,0.14,0.433,0.064,0.239,0.117
43.618,-79.544,0.131,0.592,0.017,0.196,0.376,0.066,0.256,0.089
43.637,-79.348,0.093,0.56,0,0.659,0.103,0.013,0.156,0.069
43.799,-79.261,0.025,0.327,0.046,0.204,0.444,0.075,0.122,0.109
43.656,-79.369,0.071,0.392,0.028,0.276,0.306,0.052,0.188,0.151
43.793,-79.119,0.059,0.392,0.012,0.291,0.557,0.026,0.012,0.102
43.651,-79.382,0.021,0.462,0.075,0.257,0.338,0.081,0.102,0.146
43.795,-79.341,0.076,0.491,0.036,0.178,0.356,0.064,0.216,0.15
43.625,-79.48,0.039,0.546,0.056,0.192,0.335,0.075,0.205,0.138
43.671,-79.498,0.073,0.459,0.005,0.235,0.275,0.016,0.214,0.256
43.681,-79.292,0.028,0.664,0.021,0.453,0.366,0.069,0.037,0.055
43.64,-79.545,0.054,0.534,0.05,0.211,0.349,0.06,0.218,0.112
43.674,-79.456,0.226,1.073,0,0.395,0.263,0.048,0.026,0.267
43.817,-79.321,0.09,0.502,0,0.729,0.17,0.052,0.023,0.025
43.67,-79.378,0.017,0.392,0.031,0.359,0.264,0.06,0.165,0.121
43.621,-79.541,0.016,0.646,0.001,0.048,0.013,0.438,0.4,0.099
43.819,-79.301,0.061,0.951,0.003,0.264,0.211,0.072,0.344,0.105
43.639,-79.549,0.014,0.604,0.043,0.256,0.375,0.061,0.148,0.117
43.68,-79.444,0.025,0.49,0.04,0.196,0.295,0.064,0.244,0.161
43.655,-79.375,0.043,0.589,0.04,0.332,0.31,0.067,0.141,0.11
43.68,-79.409,0.02,0.291,0.037,0.205,0.338,0.105,0.135,0.181
43.802,-79.212,0.039,0.192,0,0.633,0.164,0.022,0.011,0.17
43.798,-79.243,0.04,0.522,0.015,0.145,0.303,0.048,0.316,0.172
43.818,-79.293,0.03,0.537,0.028,0.32,0.386,0.105,0.087,0.074
43.638,-79.402,0.005,0.41,0.042,0.276,0.352,0.075,0.129,0.126
43.802,-79.401,0.066,0.358,0.103,0.25,0.334,0.083,0.108,0.122
43.603,-79.508,0.031,0.441,0.02,0.257,0.377,0.077,0.174,0.095
43.798,-79.218,0.042,0.385,0.034,0.154,0.416,0.061,0.192,0.143
43.662,-79.404,0.013,0.525,0.006,0.357,0.092,0.303,0.078,0.164
43.8,-79.251,0.058,0.49,0.001,0.067,0.595,0.008,0.205,0.125
43.59,-79.527,0.053,0.504,0.039,0.305,0.34,0.028,0.198,0.09
43.811,-79.205,0.077,0.461,0.002,0.341,0.379,0.08,0.03,0.168
43.685,-79.537,0.011,0.184,0.031,0.261,0.215,0.084,0.332,0.077
43.621,-79.555,0.049,0.479,0.024,0.113,0.272,0.067,0.355,0.169
43.643,-79.548,0.018,0.393,0.04,0.186,0.357,0.051,0.273,0.092
43.823,-79.229,0.035,0.352,0.005,0.354,0.388,0.085,0.091,0.077
43.587,-79.543,0.145,0.566,0.034,0.678,0.227,0.02,0,0.041
43.808,-79.349,0.065,0.396,0,0.447,0.257,0.061,0.169,0.067
43.802,-79.304,0.053,0.414,0.011,0.268,0.599,0.019,0.044,0.06
43.792,-79.183,0.045,0.275,0,0.618,0.072,0.164,0.041,0.105
43.613,-79.514,0.018,0.335,0.011,0.249,0.575,0.021,0.083,0.062
43.796,-79.153,0.002,0.335,0.015,0.137,0.378,0.048,0.287,0.135
43.673,-79.434,0.005,0.862,0.035,0.208,0.343,0.107,0.1,0.206
43.677,-79.299,0.136,0.286,0.011,0.459,0.388,0.038,0.032,0.073
43.646,-79.389,0.032,0.465,0.027,0.373,0.278,0.074,0.133,0.116
43.663,-79.546,0.055,0.521,0.016,0.349,0.148,0.03,0.435,0.023
43.681,-79.395,0.023,0.241,0.007,0.487,0.137,0.108,0.077,0.184
43.657,-79.351,0.027,0.483,0.035,0.18,0.334,0.056,0.213,0.182
43.648,-79.505,0.029,0.546,0.057,0.3,0.287,0.092,0.141,0.122
43.662,-79.377,0.03,0.493,0.04,0.263,0.311,0.084,0.172,0.13
43.666,-79.454,0.065,0.477,0.002,0.231,0.277,0.228,0.107,0.156
43.791,-79.351,0.037,0.416,0.026,0.271,0.439,0.086,0.075,0.103
40.465,-80.612,0.035,0.199,0,0,0.507,0.303,0.103,0.087
43.822,-79.263,0.02,0.31,0.035,0.312,0.249,0.107,0.201,0.096
43.677,-79.357,0.118,0.369,0.058,0.27,0.332,0.039,0.18,0.12
43.649,-79.452,0.065,0.706,0.02,0.437,0.275,0.042,0.062,0.164
43.598,-79.54,0.071,0.685,0,0.082,0.03,0.027,0.605,0.256
43.661,-79.444,0.018,0.378,0.015,0.173,0.338,0.067,0.245,0.161
43.638,-79.528,0.083,0.502,0.018,0.248,0.458,0.04,0.155,0.082
43.685,-79.534,0.044,0.323,0.009,0.215,0.387,0.114,0.203,0.072
43.817,-79.319,0.049,0.834,0,0.784,0.147,0.049,0.02,0
43.648,-79.437,0.065,1.056,0.006,0.341,0.317,0.071,0.055,0.211
43.656,-79.365,0.023,0.405,0.031,0.278,0.248,0.044,0.248,0.151
43.67,-79.328,0.003,0.268,0.055,0.164,0.501,0.06,0.121,0.099
43.648,-79.45,0.018,0.746,0.02,0.255,0.239,0.118,0.127,0.24
43.681,-79.297,0.09,0.458,0.006,0.451,0.378,0.05,0.046,0.069
43.812,-79.313,0,0.15,0.021,0.212,0.47,0.055,0.12,0.121
43.839,-79.174,0.01,0.282,0.035,0.171,0.631,0.036,0.048,0.078
43.798,-79.259,0.1,0.553,0.041,0.223,0.128,0.026,0.456,0.126
43.803,-79.386,0.164,0.367,0,0.296,0.49,0.075,0.051,0.088
43.808,-79.261,0.071,0.595,0,0.564,0.095,0.066,0.161,0.114
43.662,-79.392,0.011,0.628,0.038,0.467,0.221,0.044,0.063,0.167
43.634,-79.416,0.071,0.684,0.301,0.071,0.222,0.137,0.045,0.223
43.651,-79.496,0.052,0.311,0.029,0.371,0.306,0.055,0.12,0.119
43.797,-79.239,0.047,0.415,0.055,0.615,0.208,0.039,0.018,0.065
43.588,-79.547,0.016,0.443,0.029,0.261,0.352,0.065,0.205,0.089
43.681,-79.347,0.078,0.394,0.018,0.363,0.45,0.083,0.02,0.065
43.647,-79.363,0.042,1.479,0.028,0.138,0.452,0.065,0.134,0.182
43.647,-79.513,0.045,0.511,0.036,0.216,0.402,0.089,0.159,0.098
43.65,-79.501,0.03,0.535,0.062,0.258,0.308,0.09,0.131,0.152
43.668,-79.465,0.069,0.409,0.022,0.182,0.415,0.086,0.161,0.135
43.671,-79.38,0.026,0.413,0.065,0.24,0.368,0.08,0.108,0.139
43.663,-79.554,0.059,0.657,0.016,0.237,0.224,0.083,0.345,0.095
43.681,-79.495,0.083,0.407,0.039,0.268,0.218,0.067,0.172,0.237
43.657,-79.44,0.039,0.731,0.007,0.265,0.428,0.074,0.063,0.163
43.789,-79.288,0.008,0.123,0.021,0.238,0.397,0.085,0.155,0.105
43.679,-79.345,0.029,0.273,0.059,0.238,0.361,0.075,0.151,0.116
43.67,-79.59,0.002,0.465,0.014,0.079,0.237,0.051,0.418,0.2
43.664,-79.352,0.019,0.291,0.045,0.235,0.371,0.071,0.159,0.118
43.799,-79.171,0.022,0.237,0.036,0.306,0.18,0.039,0.248,0.191
43.803,-79.379,0.052,0.185,0.02,0.326,0.224,0.24,0.091,0.1
43.65,-79.42,0.039,0.337,0.053,0.257,0.267,0.116,0.09,0.218
43.651,-79.569,0.04,0.576,0.046,0.232,0.447,0.097,0.066,0.111
43.649,-79.351,0.004,0.611,0.037,0.161,0.431,0.074,0.152,0.145
43.808,-79.342,0.1,0.602,0.001,0.213,0.464,0.023,0.23,0.068
43.821,-79.207,0.053,0.514,0.007,0.137,0.663,0.014,0.045,0.133
43.806,-79.279,0.05,0.661,0.035,0.574,0.291,0.042,0.021,0.036
43.801,-79.216,0.046,0.312,0.008,0.436,0.242,0.054,0.164,0.096
43.801,-79.14,0,0.454,0.019,0.1,0.354,0.046,0.355,0.126
43.637,-79.345,0.154,0.741,0.001,0.331,0.49,0.038,0.012,0.128
43.672,-79.587,0.002,0.345,0.016,0.21,0.259,0.049,0.354,0.111
43.802,-79.31,0.062,0.318,0.04,0.394,0.258,0.035,0.181,0.093
43.635,-79.531,0.02,0.544,0.009,0.097,0.316,0.089,0.325,0.164
43.657,-79.443,0.034,0.425,0.016,0.16,0.306,0.051,0.338,0.128
43.667,-79.371,0.055,1.022,0.006,0.334,0.368,0.159,0.062,0.07
43.669,-79.583,0.029,0.206,0.013,0.207,0.394,0.038,0.262,0.088
43.644,-79.367,0.027,0.661,0.069,0.079,0.172,0.04,0.162,0.479
43.805,-79.281,0.008,0.495,0.023,0.225,0.339,0.079,0.223,0.112
43.673,-79.454,0.097,0.385,0.014,0.232,0.468,0.051,0.037,0.198
43.674,-79.58,0,0.635,0.015,0.085,0.236,0.056,0.471,0.136
43.643,-79.512,0.003,0.019,0,0.49,0.072,0.061,0.313,0.064
43.79,-79.403,0.002,0.196,0.105,0.2,0.473,0.055,0.063,0.104
43.805,-79.344,0.093,0.593,0.031,0.15,0.296,0.02,0.425,0.078
43.788,-79.335,0.018,0.265,0.027,0.194,0.542,0.066,0.031,0.139
43.617,-79.53,0.032,0.858,0.018,0.193,0.323,0.084,0.241,0.141
43.674,-79.537,0.04,0.351,0.014,0.101,0.306,0.14,0.244,0.197
43.647,-79.409,0.025,0.369,0.01,0.308,0.201,0.12,0.251,0.11
43.643,-79.48,0.057,0.578,0.005,0.444,0.199,0.029,0.055,0.269
43.638,-79.447,0,0.419,0.028,0.174,0.413,0.081,0.186,0.117
43.598,-79.51,0.032,0.53,0,0.292,0.165,0.12,0.325,0.098
43.631,-79.392,0,0,0,0.042,0.271,0.144,0.368,0.175
43.793,-79.314,0.02,0.449,0.018,0.239,0.394,0.056,0.179,0.115
43.818,-79.172,0.072,1.051,0.1,0.09,0.276,0.018,0.392,0.123
43.794,-79.369,0.048,0.419,0.044,0.236,0.41,0.088,0.13,0.091
43.634,-79.557,0.056,0.316,0.048,0.19,0.369,0.118,0.152,0.124
43.68,-79.456,0.233,0.896,0,0.208,0.436,0.267,0.036,0.053
43.792,-79.339,0.002,0.156,0.004,0.437,0.313,0.045,0.073,0.127
43.634,-79.422,0.019,0.448,0.537,0.086,0.191,0.04,0.036,0.109
43.639,-79.414,0.064,0.443,0.059,0.244,0.327,0.092,0.134,0.143
43.649,-79.37,0.051,0.517,0.014,0.296,0.374,0.074,0.111,0.132
43.647,-79.556,0.031,0.266,0.017,0.219,0.437,0.075,0.124,0.127
43.637,-79.347,0.071,0.561,0,0.662,0.018,0.018,0.228,0.073
43.819,-79.251,0.079,1.192,0.003,0.393,0.162,0.081,0.271,0.091
43.649,-79.55,0.021,0.417,0.018,0.167,0.525,0.067,0.118,0.106
43.681,-79.403,0.097,0.611,0.037,0.213,0.351,0.1,0.121,0.177
43.829,-79.278,0.031,0.151,0,0.505,0.282,0.03,0.068,0.115
43.621,-79.514,0.035,0.669,0.022,0.188,0.336,0.081,0.247,0.126
43.613,-79.388,0,0,0.019,0.081,0.357,0.155,0.202,0.186
43.62,-79.512,0.029,0.743,0.033,0.161,0.359,0.092,0.228,0.127
43.649,-79.534,0.018,0.132,0,0.238,0.176,0.012,0.519,0.055
43.654,-79.407,0.021,0.398,0.033,0.165,0.385,0.08,0.226,0.111
43.629,-79.505,0.059,0.355,0,0.479,0.147,0.095,0.217,0.061
43.658,-79.402,0.019,0.465,0.018,0.229,0.28,0.146,0.139,0.187
43.812,-79.343,0.057,0.557,0,0.268,0.139,0.059,0.322,0.212
43.8,-79.278,0.087,0.659,0.012,0.289,0.47,0.078,0.031,0.12
43.678,-79.459,0.09,0.74,0.013,0.299,0.345,0.113,0.025,0.205
43.654,-79.493,0.03,0.444,0.007,0.417,0.164,0.056,0.131,0.226
43.645,-79.521,0.036,0.518,0.047,0.3,0.269,0.069,0.195,0.12
43.821,-79.277,0.105,0.347,0,0.378,0.171,0.003,0,0.448
43.596,-79.526,0.006,0.294,0.023,0.196,0.342,0.051,0.301,0.086
43.655,-79.432,0.141,0.531,0.026,0.308,0.263,0.094,0.062,0.246
43.631,-79.513,0.022,0.362,0.005,0.437,0.293,0.031,0.167,0.067
43.651,-79.479,0.021,0.385,0.021,0.227,0.287,0.14,0.101,0.225
43.794,-79.412,0.022,0.222,0.017,0.33,0.408,0.072,0.09,0.083
43.796,-79.184,0.083,0.305,0,0.695,0.092,0.028,0.098,0.087
43.676,-79.292,0.071,0.408,0.138,0.492,0.204,0.074,0.045,0.048
43.79,-79.177,0.044,0.432,0.025,0.499,0.294,0.027,0.05,0.105
43.627,-79.559,0.065,0.59,0.034,0.18,0.285,0.039,0.259,0.203
43.797,-79.228,0.023,0.294,0.106,0.115,0.437,0.084,0.19,0.068
43.805,-79.282,0.043,0.581,0.023,0.345,0.311,0.062,0.154,0.106
43.68,-79.484,0.134,0.405,0.027,0.33,0.284,0.09,0.086,0.184
43.664,-79.519,0.003,0.399,0.033,0.198,0.417,0.096,0.156,0.1
43.657,-79.558,0.024,0.3,0.018,0.378,0.24,0.115,0.16,0.089
43.614,-79.545,0.011,1.175,0.024,0.171,0.325,0.105,0.241,0.135
43.655,-79.36,0.003,0.524,0.069,0.236,0.383,0.062,0.12,0.13
43.631,-79.484,0.054,0.367,0.029,0.331,0.338,0.093,0.13,0.079
43.65,-79.531,0.091,0.3,0.019,0.227,0.426,0.056,0.196,0.076
43.658,-79.321,0.018,0.456,0.038,0.233,0.536,0.069,0.056,0.069
43.647,-79.347,0.082,0.703,0,0.105,0.314,0.091,0.167,0.322
43.671,-79.397,0.004,0.245,0.033,0.261,0.244,0.102,0.192,0.169
43.68,-79.587,0.051,0.712,0.021,0.28,0.201,0.105,0.326,0.067
43.664,-79.322,0.01,0.397,0.097,0.275,0.366,0.088,0.119,0.055
43.614,-79.497,0.068,0.55,0.05,0.197,0.411,0.056,0.162,0.124
43.821,-79.235,0.065,0.559,0.007,0.089,0.288,0.035,0.449,0.131
43.641,-79.401,0.062,0.564,0.035,0.245,0.348,0.086,0.121,0.165
43.797,-79.181,0.05,0.24,0,0.563,0.202,0.091,0.079,0.065
43.672,-79.278,0.007,0.402,0,0.845,0.085,0.001,0.032,0.037
43.672,-79.578,0.003,0.714,0.021,0.107,0.285,0.083,0.335,0.169
43.679,-79.486,0.094,0.319,0.008,0.325,0.292,0.075,0.056,0.245
43.613,-79.552,0.034,0.541,0.039,0.175,0.27,0.094,0.298,0.125
43.661,-79.508,0.052,0.5,0.02,0.302,0.361,0.059,0.16,0.097
43.65,-79.534,0.024,0.396,0.015,0.232,0.337,0.091,0.252,0.074
43.633,-79.49,0.018,0.243,0.039,0.332,0.198,0.12,0.225,0.086
43.647,-79.371,0.093,0.539,0.041,0.196,0.45,0.161,0.074,0.078
43.625,-79.477,0.014,0.321,0.052,0.309,0.322,0.049,0.164,0.104
43.659,-79.482,0.02,0.47,0.007,0.274,0.243,0.135,0.173,0.167
43.653,-79.38,0.022,0.539,0.082,0.316,0.293,0.06,0.135,0.113
43.654,-79.367,0.041,0.446,0.043,0.219,0.252,0.043,0.114,0.329
43.65,-79.58,0.03,0.258,0.003,0.074,0.257,0.073,0.438,0.154
43.654,-79.48,0.039,0.443,0.005,0.272,0.259,0.147,0.112,0.205
43.606,-79.552,0.091,0.348,0.003,0.379,0.177,0.044,0.341,0.055
43.685,-79.298,0.055,0.383,0.009,0.365,0.337,0.075,0.072,0.143
43.682,-79.572,0.018,0.233,0,0.176,0.352,0.059,0.312,0.102
43.659,-79.425,0.006,0.237,0.013,0.176,0.35,0.068,0.188,0.205
43.801,-79.196,0.064,0.43,0.011,0.362,0.33,0.016,0.18,0.1
43.672,-79.367,0.013,0.57,0.052,0.26,0.466,0.071,0.051,0.1
43.799,-79.202,0.06,0.577,0.06,0.205,0.331,0.047,0.216,0.141
43.64,-79.401,0.017,0.506,0.046,0.23,0.373,0.08,0.138,0.132
43.802,-79.231,0.087,0.743,0,0.671,0.145,0.038,0.067,0.079
43.685,-79.363,0.02,0.376,0.065,0.162,0.317,0.078,0.206,0.173
43.651,-79.502,0.024,0.475,0.029,0.27,0.328,0.1,0.142,0.131
43.676,-79.42,0.051,0.555,0.013,0.188,0.457,0.049,0.217,0.076
43.647,-79.478,0.048,0.498,0.004,0.505,0.21,0.044,0.087,0.149
43.802,-79.139,0,0.619,0.018,0.11,0.371,0.045,0.327,0.13
43.657,-79.437,0.125,1.195,0,0.141,0.163,0.075,0.427,0.193
43.68,-79.417,0.031,0.781,0.033,0.181,0.297,0.071,0.287,0.131
43.656,-79.509,0.097,0.48,0.032,0.271,0.279,0.081,0.184,0.153
43.646,-79.474,0.072,0.352,0.02,0.402,0.233,0.144,0.053,0.147
43.615,-79.512,0.052,0.518,0,0.053,0.267,0.069,0.334,0.276
43.648,-79.509,0.035,0.458,0.05,0.276,0.242,0.088,0.216,0.129
43.652,-79.398,0.042,0.488,0.033,0.287,0.218,0.06,0.186,0.215
43.791,-79.272,0.069,0.533,0.013,0.288,0.536,0.034,0.025,0.104
43.682,-79.482,0.01,0.391,0.036,0.347,0.308,0.06,0.07,0.179
43.795,-79.432,0.018,0.334,0.018,0.287,0.296,0.042,0.186,0.171
43.657,-79.327,0.063,0.435,0.015,0.154,0.568,0.057,0.14,0.066
43.802,-79.282,0.019,0.725,0.006,0.403,0.327,0.128,0.052,0.083
43.597,-79.545,0.084,0.287,0,0.335,0.182,0.002,0.419,0.062
43.649,-79.585,0.003,0.369,0.037,0.265,0.422,0.09,0.093,0.093
43.8,-79.354,0.054,0.472,0.029,0.233,0.45,0.065,0.105,0.118
43.607,-79.498,0.019,0.48,0.004,0.314,0.432,0.053,0.141,0.055
43.603,-79.548,0.091,0.258,0,0.162,0.389,0.027,0.339,0.083
43.798,-79.198,0.046,0.445,0.026,0.166,0.348,0.056,0.239,0.165
43.666,-79.465,0.034,0.577,0.024,0.145,0.432,0.084,0.178,0.137
43.625,-79.556,0.001,0.337,0.023,0.132,0.267,0.091,0.338,0.148
43.685,-79.281,0.05,0.381,0.004,0.189,0.432,0.107,0.019,0.248
43.624,-79.513,0.021,0.267,0.012,0.264,0.321,0.051,0.25,0.101
43.685,-79.49,0.027,0.336,0.048,0.157,0.382,0.053,0.078,0.283
43.629,-79.531,0.134,0.66,0.015,0.362,0.269,0.002,0.2,0.152
43.618,-79.496,0.03,0.447,0.12,0.226,0.441,0.042,0.105,0.066
43.632,-79.479,0.011,0.344,0.025,0.174,0.485,0.058,0.172,0.086
43.81,-79.166,0.035,0.274,0.015,0.191,0.643,0.052,0.01,0.089
43.79,-79.303,0.072,0.51,0.015,0.159,0.506,0.031,0.171,0.118
43.8,-79.207,0.089,0.456,0.069,0.287,0.39,0.058,0.103,0.092
43.629,-79.556,0.011,0.556,0.019,0.09,0.224,0.097,0.379,0.191
43.65,-79.368,0.019,0.36,0.036,0.217,0.335,0.103,0.162,0.146
43.631,-79.54,0.045,0.601,0,0.241,0.112,0.017,0.525,0.105
43.821,-79.201,0.011,0.528,0.056,0.266,0.444,0.098,0.036,0.1
43.67,-79.352,0.094,0.919,0.02,0.284,0.442,0.045,0.056,0.153
43.8,-79.356,0.018,0.343,0.05,0.28,0.477,0.04,0.064,0.087
43.809,-79.188,0.014,0.357,0.019,0.591,0.221,0.03,0.039,0.1
43.633,-79.435,0.025,0.432,0.029,0.196,0.371,0.1,0.178,0.126
43.834,-79.161,0.003,0.504,0.01,0.277,0.344,0.064,0.116,0.189
43.811,-79.184,0.004,0.057,0,0.548,0.333,0.026,0.038,0.054
43.82,-79.209,0.068,0.754,0.003,0.446,0.367,0.026,0.025,0.132
43.799,-79.326,0.047,0.272,0.029,0.508,0.259,0.107,0.007,0.09
43.668,-79.413,0.041,0.509,0.012,0.305,0.21,0.064,0.275,0.133
43.68,-79.5,0.058,0.257,0,0.224,0.418,0.081,0.032,0.244
43.8,-79.366,0.101,0.513,0,0.495,0.347,0.06,0.019,0.079
43.66,-79.331,0.065,0.643,0.036,0.207,0.346,0.073,0.183,0.154
43.667,-79.571,0.047,0.313,0.008,0.279,0.332,0.039,0.264,0.08
43.817,-79.212,0.043,0.776,0.024,0.304,0.374,0.036,0.145,0.117
43.828,-79.263,0.028,0.743,0.035,0.115,0.27,0.067,0.407,0.106
43.666,-79.328,0.081,0.724,0,0.232,0.357,0.182,0.039,0.19
43.637,-79.55,0.028,0.27,0.014,0.205,0.156,0.112,0.352,0.161
43.805,-79.278,0.045,0.572,0.015,0.359,0.285,0.144,0.127,0.07
43.672,-79.584,0.001,0.495,0.016,0.16,0.251,0.067,0.372,0.134
43.791,-79.194,0.168,0.445,0,0.499,0.208,0,0.209,0.084
43.633,-79.576,0.02,0.471,0.024,0.324,0.349,0.095,0.089,0.119
43.633,-79.416,0.058,0.456,0.595,0.081,0.123,0.059,0.042,0.1
43.622,-79.499,0.023,0.535,0.013,0.382,0.232,0.092,0.205,0.076
43.643,-79.377,0.017,0.617,0.034,0.215,0.364,0.081,0.169,0.138
43.685,-79.556,0.024,0.387,0.032,0.258,0.482,0.043,0.07,0.115
43.611,-79.503,0.011,0.176,0.012,0.077,0.652,0.02,0.184,0.055
43.671,-79.448,0.031,0.413,0.011,0.159,0.441,0.07,0.156,0.163
43.609,-79.521,0.036,0.61,0.006,0.189,0.444,0.096,0.157,0.109
43.817,-79.334,0.011,0.447,0.024,0.349,0.305,0.06,0.179,0.084
43.787,-79.47,0.051,0.404,0.035,0.156,0.331,0.086,0.248,0.144
43.657,-79.376,0.03,0.472,0.034,0.348,0.308,0.053,0.134,0.122
43.658,-79.353,0.03,0.568,0.053,0.206,0.305,0.079,0.19,0.167
43.649,-79.564,0.003,0.497,0.022,0.195,0.322,0.074,0.25,0.137
43.658,-79.581,0.062,0.22,0.016,0.182,0.212,0.078,0.438,0.075
43.682,-79.317,0.075,0.236,0.023,0.464,0.323,0.065,0.036,0.09
43.651,-79.405,0.017,0.392,0.052,0.148,0.307,0.075,0.266,0.152
43.798,-79.285,0.12,0.686,0.058,0.543,0.194,0.033,0.058,0.115
43.836,-79.229,0.035,0.375,0.019,0.614,0.189,0.124,0.017,0.038
43.667,-79.551,0.029,0.374,0.034,0.323,0.224,0.077,0.254,0.088
43.645,-79.408,0.034,0.523,0.018,0.413,0.216,0.086,0.11,0.158
43.658,-79.453,0.022,0.642,0.04,0.184,0.345,0.073,0.202,0.157
43.681,-79.415,0.03,0.554,0.004,0.333,0.361,0.074,0.049,0.179
43.657,-79.471,0.01,0.533,0.008,0.231,0.294,0.121,0.109,0.237
43.636,-79.409,0.069,0.523,0.078,0.153,0.384,0.074,0.148,0.163
43.675,-79.403,0.031,0.36,0.05,0.308,0.271,0.072,0.139,0.16
43.809,-79.326,0.014,0.446,0.164,0.4,0.318,0.044,0.03,0.043
43.659,-79.498,0.043,0.383,0,0.389,0.186,0.052,0.173,0.2
43.645,-79.406,0.055,0.548,0.025,0.321,0.294,0.078,0.143,0.138
43.685,-79.351,0.035,0.377,0.021,0.378,0.432,0.061,0.032,0.076
43.595,-79.53,0.044,0.512,0.024,0.263,0.349,0.059,0.198,0.108
43.795,-79.337,0.083,0.343,0,0.421,0.464,0.016,0.047,0.052
43.68,-79.45,0.053,0.528,0.011,0.34,0.385,0.096,0.024,0.145
43.644,-79.378,0.023,0.532,0.04,0.201,0.33,0.069,0.102,0.258
43.675,-79.29,0.054,0.334,0.047,0.517,0.342,0.037,0.016,0.04
43.674,-79.383,0.053,0.768,0.053,0.301,0.39,0.082,0.043,0.131
43.663,-79.438,0.013,0.378,0.035,0.324,0.228,0.121,0.081,0.211
43.62,-79.546,0.057,0.224,0.015,0.127,0.386,0.186,0.168,0.117
40.477,-80.601,0.03,0.363,0.009,0.015,0.803,0.127,0.034,0.012
43.68,-79.333,0.02,0.274,0.016,0.239,0.585,0.053,0.03,0.077
43.613,-79.531,0.031,0.283,0,0.032,0.408,0.138,0.323,0.098
43.68,-79.557,0.029,0.835,0.024,0.287,0.306,0.075,0.185,0.123
43.655,-79.535,0.031,1.133,0,0,0,0.083,0.641,0.276
43.629,-79.555,0.022,0.52,0.015,0.088,0.231,0.108,0.363,0.195
43.669,-79.516,0.035,0.522,0,0.256,0.419,0.057,0.174,0.094
43.672,-79.42,0.037,0.358,0.04,0.165,0.382,0.072,0.145,0.197
43.68,-79.411,0.029,0.553,0,0.437,0.121,0.242,0.04,0.159
43.671,-79.493,0.019,0.358,0.029,0.138,0.362,0.094,0.234,0.143
43.822,-79.301,0.06,0.372,0,0.026,0.628,0.033,0.211,0.103
43.671,-79.468,0.133,0.6,0.015,0.195,0.493,0.033,0.149,0.115
